Nemeshegyi Péter SJ,Mi a kereszténység?,Katek. N48,Prugg,1982,http://mokka.hu/mokka/record/MOKKAS0000598058
Németh Imre,"Bíbor-tenger partján, A. Xantus János életregénye",Életr. Xantus János,Móra,1959,http://mokka.hu/mokka/record/MOKKAS0000475692
"Nemetschek, Monika",Isten a gyermek életében,Ped. N60,OMC,1978,http://mokka.hu/mokka/record/MOKKAS0000637132
"Neumayer, Petra",Természetes antibiotikumok : a növényvilág gyengéd gyógyító ereje,Term. N72,Mérték,2006,http://nektar.oszk.hu/hu/manifestation/2635307
"Newman, John Henry",Elmélkedések,Elmélk. N74,Szent István Társ.,1946,http://nektar.oszk.hu/hu/manifestation/2947393
"Nexö, Martin Andersen",Szürke fény,N74,Európa,1963,http://mokka.hu/mokka/record/MOKKAZ0004426796
Niederhauser Emil,Merénylet Erzsébet királyné ellen,Tört. N76,Helikon,1985,http://mokka.hu/mokka/record/MOKKAZ0006219695
"Nigg, Walter","Erős asszony, Az. Ward Mária élete (1585-1645)",Életr. Ward Mária,OMC,1986,http://mokka.hu/mokka/record/MOKKAS0000643068
"Noszov, Nyikolaj Nyikolajevics",Miska meg én,Ifj. N83,Ifjúsági,1954,http://mokka.hu/mokka/record/MOKKAS0001508728
Nyíri Tamás,Ki ez az ember?,Dogma N96,Szent István Társ.,1976,http://mokka.hu/mokka/record/MOKKAZ0004931348
Oberhammer Kelemen,Példák az életből,Homil. O10,Szent István Társ.,1934,http://mokka.hu/mokka/record/MOKKAI0008385526
Oláh Andor,"Újhold, új király! A magyar népi orvoslás életrajza",Eü. O18,Gondolat,1986,http://mokka.hu/mokka/record/MOKKAS0003245775
Oláh Károly,Gyakorló-könyv a népiskolai énektanításhoz,Ped. O20,Dobrowsky és Franke,1894,http://nektar.oszk.hu/hu/manifestation/3448724
Oldal Gábor,"Vájtfülű kutya esete, A. A hanglemez világtörténete",Műv. O29,Zeneműkiadó,1975,http://mokka.hu/mokka/record/MOKKAS0003273744
"Ondrejov, L'udo",Kalandok a vadonban,Ifj. O38,Szlovákiai Szépirodalmi Kvk.,1959,http://mokka.hu/mokka/record/MOKKAS0000646613
Oppe Sándor (szerk.),Mecsek útikalauz,Földr. M50,Sport,1959,http://mokka.hu/mokka/record/MOKKAZ0004867466
Ormay Imre,Beethoven budai utazása,Életr. Beethoven,Zeneműkiadó,1967,http://mokka.hu/mokka/record/MOKKAZ0006470781
"Ossendowski, Ferdynand Antoni","Ázsiai titkok, ázsiai emberek",Földr. O79,Franklin,1926,http://mokka.hu/mokka/record/MOKKAS0000777853
"Oury, Dom Guy-Marie OSB",Századok imádságai,Ima O95,Ecclesia,1984,http://nektar.oszk.hu/hu/manifestation/673988
Pados Gyula,Magasvérnyomás. Betegség és diéta,Eü. P11,Magyar Vöröskereszt,1989,http://mokka.hu/mokka/record/MOKKAZ0006298479
Pais István,Ember és vallás. Adalékok a vallás kritikájához és struktúrájához,Vall. P12,Akadémiai,1981,http://nektar.oszk.hu/hu/manifestation/570006
"Pajeken, Friedrich J. - Reid, Thomas Mayne","Indián kalandok (Brown Andrew, a vörös kém; Vilmos, a hajósinas)",Ifj. P12,Révai,1939,http://mokka.hu/mokka/record/MOKKAS0000825059
Pajor András,Vízimalom vagy Amit akartok. Kamasznovellák,Ifj. P12,Korda,1998,http://mokka.hu/mokka/record/MOKKAZ0003540946
Pál P. (Rónay Anna),Igazi szegények,Ifj. P13,Korda,1943,http://nektar.oszk.hu/hu/manifestation/2812697
"Pál, VI. pápa (Giovanni Battista Montini)",De sacerdotali caelibatu enciklika,"Egyh. dok. Pál, VI.",Vatikán,1967,http://tinyurl.com/cm7xpka
"Pál, VI. pápa (Giovanni Battista Montini)",De propagatione humanae prolis recte ordinanda,"Egyh. dok. Pál, VI.",Vatikán,1968,http://gateway-bayern.de/BV019122218
Palánkay Gausz Tibor SJ,Önátadásunk Istennek (A szeretet aszkétikája és misztikája 3.),Lelk. P14,Szt. Gellért,1992,http://nektar.oszk.hu/hu/manifestation/58641
Palánkay Gausz Tibor SJ,Verjetek benne gyökeret (A szeretet aszkétikája és misztikája 5.),Lelk. P14,Szt. Gellért,1994,http://nektar.oszk.hu/hu/manifestation/123244
Palánkay Gausz Tibor SJ,"Jegygyűrűért, A!",Ifj. G30,Korda,1941,http://mokka.hu/mokka/record/MOKKAS0000842485
Palásti László,Ma mi is fúrunk,Krimi P14,Kossuth,1969,http://mokka.hu/mokka/record/MOKKAS0000497996
Pálfi Tamás,Üzenet a börtönből,Krimi P15,szerzői,1988,http://mokka.hu/mokka/record/MOKKAZ0006285845
Pálosy Éva,Dr. Végh Rozmaring,Ifj. P21,Szent István Társ.,1938,http://mokka.hu/mokka/record/MOKKAS0000819958
"Parsch, Pius","Szentmise magyarázata a liturgikus megújulás szellemében, A",Lit. P38,Szociális Missziótársulat,1937,http://mokka.hu/mokka/record/MOKKAS0000797760
Passuth László,Hétszer vágott mező I-II.,P39,Szépirodalmi,1970,http://mokka.hu/mokka/record/MOKKAZ0003754303
"Paszternak, Borisz",Zsivágó doktor,P40,Európa,1988,http://mokka.hu/mokka/record/MOKKAZ0004186035
Páter Krizosztom,Harc a Szűzanyáért Drégely-Hont-Tsitárban 1976-1992. (Dokumentáció),Egyhtört. H31,,1993?,
Pénzes Bethen,Hálóval a tengeren,Földr. P55,Táncsics,1971,http://mokka.hu/mokka/record/MOKKAS0000502670
"Perella, Charlotte de",Vérmedvék kastélya,Krimi P56,Betűvető,1989,http://mokka.hu/mokka/record/MOKKAZ0006218947
Perlaky Lajos,"Szív filozófiája, A",Lelk. P57,Szent István Társ.,1999,http://mokka.hu/mokka/record/MOKKAZ0006385705
Péteri Pál,Róma templomai,Műv. P63,"Csokonai Vitéz Mihály Tanítóképző Főisk., Kaposvár",1997,http://mokka.hu/mokka/record/MOKKAW0005506094
Pétery József,Papi és szerzetesi hivatás,Szentség Papság,OMC,1992,http://tinyurl.com/dybp8x6
Petőfi Sándor,János vitéz,Vers P65,Móra,1960,http://nektar.oszk.hu/hu/manifestation/1290469
Petőfi Sándor,Petőfi Sándor összes költeményei I.,Vers P65,Szépirodalmi,1953,http://mokka.hu/mokka/record/MOKKAS0000458613
Petrovics Elek,Magyar mesterművek,Műv. P67,Pesti Napló,1936,http://mokka.hu/mokka/record/MOKKAZ0003564563
"Pfliegler, Michael",An junge Menschen ; Betrachtungen und Ansprachen im Anschluß an die Sonntagsevangelien I-II.,Homil. P68,Pustet,1934,http://gateway-bayern.de/BV006791956
Pilinszky János,"Mélypont ünnepélye, A I-II.",P69,Szépirodalmi,1984,http://mokka.hu/mokka/record/MOKKAZ0006261442
"Pilz, Josef A.",Ahol vagyok hadd mondom ott: te. Meditációk,Elmélk. P69,"Prugg, Eisenstadt",1973,http://mokka.hu/mokka/record/MOKKAS0000633566
"Pius, XII. pápa (Eugenio Pacelli)",1944 karácsony estjén elmondott rádióbeszéde,"Egyh. dok. Pius, XII.",Actio Catholica Országos Elnöksége,1946,http://mokka.hu/mokka/record/MOKKAI0009066435
"Plass, Adrian","Kegyes kétbalkezes naplója, Egy",Lelk. P73,Harmat,2005,http://mokka.hu/mokka/record/MOKKAS0002083301
"Póczy Klára, Sz. - Hajnóczy Gyula",Római fürdők Budán,Műv. Műemlékeink P74,Képzőművészeti Alap,1960,http://mokka.hu/mokka/record/MOKKAS0000478103
Polikeit Károly,Astronomia,Term. P17,Stampfel,1896,http://mokka.hu/mokka/record/MOKKAS0003328078
"Porter, Eleanor Hodgman","Élet játéka, Az",Ifj. P86,Szent István Társ.,1983,http://mokka.hu/mokka/record/MOKKAW0005229348
Possonyi László,Tettenérés,P87,Ecclesia,1980,http://mokka.hu/mokka/record/MOKKAZ0006278531
"Poupard, Paul",Miért van pápánk?,Egyhtört. P88,Szent István Társ.,1986,http://mokka.hu/mokka/record/MOKKAZ0006278304
"Poupard, Paul","Katolikus hit, A",Katek. P88,Szent István Társ.,1987,http://mokka.hu/mokka/record/MOKKAZ0006278228
"Prado Flores, José H.",Jézus tanítványainak iskolája,Lelk. P89,Marana Tha 2000,1997,http://mokka.hu/mokka/record/MOKKAZ0006357742
"Prodöhl, Günter",Hírhedt bűnügyek,Krimi P92,Kossuth,1967,http://mokka.hu/mokka/record/MOKKAZ0004207011
Prohászka Ottokár,Élő vizek forrása : elmélkedések Jézus szentséges szívéről,Elmélk. P92,Szoc. Missziótárs.,1932,http://nektar.oszk.hu/hu/manifestation/1582222
Prohászka Ottokár,"Nagyböjt is tavasz, A. Elmélkedések. Keresztúti ájtatosság",Ima P92,Új Ember,1994,http://mokka.hu/mokka/record/MOKKAZ0006324512
Prohászka Ottokár,Sion hegyén,Proh.,Szent István Társ.,1929,http://mokka.hu/mokka/record/MOKKAS0000773197
Prohászka Ottokár,Soliloquia. I-II.; Élet kenyere,Proh.,Szent István Társ.,1929,http://mokka.hu/mokka/record/MOKKAS0000773196
Prohászka Ottokár,Iránytű,Proh.,Szent István Társ.,1929,http://mokka.hu/mokka/record/MOKKAS0000773195
Prohászka Ottokár,"Igazság napszámában, Az",Proh.,Szent István Társ.,1929,http://mokka.hu/mokka/record/MOKKAS0000773194
Prohászka Ottokár,"Úr házáért, Az",Proh.,Szent István Társ.,1929,http://mokka.hu/mokka/record/MOKKAS0000773193
Prohászka Ottokár,Új elmélkedések,Proh.,Szent István Társ.,1929,http://mokka.hu/mokka/record/MOKKAS0000773192
Prohászka Ottokár,Utak és állomások. Útirajzok és -naplók,Proh.,Szent István Társ.,1928,http://mokka.hu/mokka/record/MOKKAS0000773191
Prohászka Ottokár,Hit és ész. Hitvédelmi dolgozatok,Proh.,Szent István Társ.,1928,http://mokka.hu/mokka/record/MOKKAS0000773190
Prohászka Ottokár,"Elme útjain, Az. Bölcseleti dolgozatok",Proh.,Szent István Társ.,1928,http://mokka.hu/mokka/record/MOKKAS0000773189
Prohászka Ottokár,Ünnepnapok. Emlékezések,Proh.,Szent István Társ.,1928,http://mokka.hu/mokka/record/MOKKAS0000773185
Prohászka Ottokár,Kultúra és terror. A társadalmi kérdés,Proh.,Szent István Társ.,1928,http://mokka.hu/mokka/record/MOKKAS0000773184
Prohászka Ottokár,Korunk lelke,Proh.,Szent István Társ.,1928,http://mokka.hu/mokka/record/MOKKAS0000773183
Prohászka Ottokár,Világosság a sötétségben. Pásztorlevelek,Proh.,Szent István Társ.,1928,http://mokka.hu/mokka/record/MOKKAS0000773182
Prohászka Ottokár,Magasságok felé,Proh.,Szent István Társ.,1928,http://mokka.hu/mokka/record/MOKKAS0000773181
Prohászka Ottokár,"Diadalmas világnézet, A",Proh.,Szent István Társ.,1927,http://mokka.hu/mokka/record/MOKKAS0000773176
Prohászka Ottokár,Föld és ég. Kutatások a geológia és theológia érintkező pontjai körül I-II.,Proh.,Szent István Társ.,1928,http://mokka.hu/mokka/record/MOKKAS0000773173
Prohászka Ottokár,"Keresztény bűnbánat és bűnbocsánat, A",Proh.,Szent István Társ.,1928,http://mokka.hu/mokka/record/MOKKAS0000773172
Prohászka Ottokár,Isten és a világ - Missziós levelek,Proh.,Szent István Társ.,1928,http://mokka.hu/mokka/record/MOKKAS0000773171
Prohászka Ottokár,Elbeszélések és útirajzok,Proh.,Szent István Társ.,1923,http://mokka.hu/mokka/record/MOKKAI0008906135
Prohászka Ottokár,Élet igéi. Beszédek I-III.,Proh.,Szent István Társ.,1928-1929,http://mokka.hu/mokka/record/MOKKAI0008383834
Prohászka Ottokár,Elmélkedések az evangéliumról I-II. Élő vizek forrása,Proh.,Szent István Társ.,1928,http://mokka.hu/mokka/record/MOKKAI0008383829
Prohászka Ottokár,Élő vizek forrása,Elmélk. P92,Ecclesia,1996,http://mokka.hu/mokka/record/bibMOK00107073
Prokop Péter,Innen-onnan találomra (dedikált),Műv. P93,Jel,1998,http://tinyurl.com/d5bduz6
Prónai Antal,Magyar irodalomtörténeti olvasókönyv,P93,Szent István Társ.,1929,http://mokka.hu/mokka/record/MOKKAI0008880294
"Prus, Boleslav","Fáraó, A",P94,Európa,1966,http://mokka.hu/mokka/record/MOKKAZ0006469196
Puskás Ildikó,Istenek tánca. Rövid áttekintés az indiai vallásokról,Vall. P97,Gondolat,1984,http://mokka.hu/mokka/record/MOKKAZ0006275202
Puskely Mária,Akik a jobbik részt választották,Életr. Vegyes,"Detti ny., Róma",1978,http://nektar.oszk.hu/hu/manifestation/1394509
Puskely Mária,Nyisd fel szemeidet és láss! : Dr. Batthyány-Strattmann László : 1870-1931,Életr. Batthyány-Strattmann,OMC,1986,http://nektar.oszk.hu/hu/manifestation/1357504
Puskely Mária,Árpádházi Boldog Erzsébet. A tössi domonkos nővérek és a 14. századi misztika,"Életr. Erzsébet, Árpádházi B.","Detti ny., Róma",1980,http://mokka.hu/mokka/record/MOKKAZ0004049297
Puskely Mária,Árpádházi Szent Erzsébet,"Életr. Erzsébet, Árpádházi Szt","Detti ny., Róma",1981,http://mokka.hu/mokka/record/MOKKAS0000597969
"Quentin, Patrick",Halálos hajsza,Krimi Q40,Magvető,1989,http://mokka.hu/mokka/record/MOKKAZ0006264463
"Quoist, Michel",Így élni jó. Elmélkedések az élet művészetéről - mai keresztényeknek,Ifj. Q80,Szent István Társ.,2004,http://mokka.hu/mokka/record/MOKKAS0002071893
"Quoist, Michel",Szeress! Dani naplója,Ifj. Q80,Szent István Társ.,1984,http://mokka.hu/mokka/record/MOKKAI0009320335
Radnai Lóránt,"Lánchíd, A",Műv. Műemlékeink R17,Képzőművészeti Alap,1961,http://mokka.hu/mokka/record/MOKKAZ0003196184
Radnai Lóránt,"Citadella, A",Műv. Műemlékeink R17,Képzőművészeti Alap,1963,http://mokka.hu/mokka/record/MOKKAS0000487437
Radnai Tibor (összeáll.),Pio atya : korunk titokzatos kiválasztottja,Életr. Pio atya,Prugg,1979,http://tinyurl.com/np6evf2
Radó Polikárp,"Egyházi év, Az",Lit. R23,Szent István Társ.,1957,http://mokka.hu/mokka/record/MOKKAS0000471373
Raffay Sándor,Amit az Úr üzen. Egyházi beszédek I. ünnepi félév,Homil. R27,Scholtz Testvérek,1930,http://mokka.hu/mokka/record/MOKKAW0005653223aa
"Rahner, Karl (szerk.)",Népi vallásosság,Szociol. N65,OMC,1987,http://mokka.hu/mokka/record/MOKKAZ0006411850
"Rajnov, Bogomil",Brazil dallam,Krimi R30,Kriterion,1988,http://mokka.hu/mokka/record/MOKKAS0003426421
"Rajnov, Bogomil","Ember a múltból, Egy",Krimi R30,Kriterion,1988,http://mokka.hu/mokka/record/MOKKAS0003426421
"Rajnov, Bogomil","Felügyelő és az éjszaka, A",Krimi R30,Kriterion,1988,http://mokka.hu/mokka/record/MOKKAS0003426421
"Rajnov, Bogomil",Három találkozás a felügyelővel - kisregények,Krimi R30,Kriterion,1988,http://mokka.hu/mokka/record/MOKKAS0003426421
Rákosi Viktor,Korhadt fakeresztek. Képek a magyar szabadságharcból. Fiúk és leányok számára,Ifj. R34,Singer és Wolfner,1926,http://mokka.hu/mokka/record/MOKKAI0009193222
Rankl Lajos - Schmid M. Farkas - Vértes József,"Gizella. Magyarország első királynéja, Szent István hitvese. Történelmi életkép","Életr. Gizella, B.",Csitáry,1935,http://mokka.hu/mokka/record/MOKKAS0000779498
Rapcsányi László (szerk.),"Biblia világa, A",Bibl. B61,RTV-Minerva,1981,http://mokka.hu/mokka/record/MOKKAZ0006270994
Rapcsányi László (vál.),"Fekete kastély rejtélye, A",Krimi F37,IPV,1989,http://mokka.hu/mokka/record/MOKKAZ0006398472
Rapcsányi László (vál.),Hongkongi kémháború és más kémtörténetek,Krimi H79,IPV,1989,http://mokka.hu/mokka/record/MOKKAZ0006398471
Réczey Ferenc - Pekáry Dagmar - Gondi Ferenc,"Etikett, társasélet, protokoll. A hazai és nemzetközi érintkezés szabályai egykor és ma",Egyéb R45,Minerva,1961,http://mokka.hu/mokka/record/MOKKAZ0004359316
"Reeve, Arthur Benjamin",Amikor emberek eltűnnek,Olcsó R46,Tolnai,1928,http://nektar.oszk.hu/hu/manifestation/3213290
Regőczi István,Isten vándora a szeretetről,Lelk. R50,Szent István Társ.,2001,http://mokka.hu/mokka/record/MOKKAZ0006406804
Regőczi István,"Isten vándora, Az",Életr. Regőczi István,szerzői,1988,http://mokka.hu/mokka/record/MOKKAZ0006223000
"Reid, Thomas Mayne","Tenger foglyai, A",Olcsó M49,Móra,1959,http://mokka.hu/mokka/record/MOKKAI0008748625
Rejtő Jenő (Gibson Lavery),Tigrisvér,Krimi R53,Szépirodalmi,1989,http://mokka.hu/mokka/record/MOKKAZ0003687989
Reményik Zsigmond,Por és hamu,R55,Magvető,1955,http://mokka.hu/mokka/record/MOKKAS0000465991
Remete Richárd - Weisz György,Rendőrbűnök,Krimi R55,Credit,1990,http://mokka.hu/mokka/record/MOKKAZ0006239650
"Remy, Pierre-Jean",Maria Callas,Életr. Callas,Zeneműkiadó,1982,http://mokka.hu/mokka/record/MOKKAZ0006222515
Renan Ernő,Jézus élete,Bibl. R56,Deubler,1897,http://mokka.hu/mokka/record/MOKKAI0009146021
Répássy János,Szent beszédek a róm. Kat. Egyházi év ünnepeire és vasárnapjaira III.,Homil. R53,"Érsek-Lyceumi ny., Eger",1887,http://tinyurl.com/6vl8bmt
Révay József,Szentek legendái. A szentévek történetével,Életr. Vegyes,Franklin,1933,
Reviczky Ádám,"Vesztes háborúk, megnyert csaták",Tört. R69,Magvető,1985,http://mokka.hu/mokka/record/MOKKAS0003430626
Rexa Dezső,Dunamenti nyaralóhelyek,Földr. R70,Magyar Városok Monográfiája Kiadóhivatala,1934,http://mokka.hu/mokka/record/MOKKAZ0004049830
"Reymont, Wladyslaw",Parasztok,R70,Dante,1934,http://mokka.hu/mokka/record/MOKKAZ0006456538
"Riebs, Gunnar",XXIII. János : kortársak emlékeznek a zsinat pápájára,"Életr. János, XXIII., B.",Új Ember,2008,http://nektar.oszk.hu/hu/manifestation/2816931
"Riess, Richard v. (szerk.)",Bibel-Atlas in zehn Karten,Bibl. B61,Herder,1895,http://tinyurl.com/7a8a99t
"Rinehart, M. Roberts","Bujdosó, A I.",Olcsó R74,Tolnai,1928,http://nektar.oszk.hu/hu/manifestation/3213374
"Ring, Kenneth","Halált átélni, A - az életet megnyerni : Ismeretek és tapasztalatok olyan emberektől, akik a halál küszöbére kerültek, de túlélték azt",Lelk. R74,Szent István Társ.,1990,http://nektar.oszk.hu/hu/manifestation/673568
"Ritter, Agnes","Összes nemzetek temploma, Az",Lelk. R75,szerzői,1998,http://mokka.hu/mokka/record/MOKKAZ0006451993
"Robinson, Henry Morton","Bíboros, A",R76,Szent István Társ.,1988,http://mokka.hu/mokka/record/MOKKAZ0006278245
Rogács Ferenc,Lélekben és igazságban. Az adoráció elmélete és gyakorlata papok használatára,Lelk. R77,"Martineum, Szombathely",1948,http://mokka.hu/mokka/record/MOKKAN0004599095
Roger testvér (Roger Schütz) - Teréz anya (Agnes Gonxha Bojaxhiu),Keresztút,Ima S39,OMC,1986,http://nektar.oszk.hu/hu/manifestation/1454881
Roger testvér (Roger Schütz) - Teréz anya (Agnes Gonxha Bojaxhiu),"Mária, a kiengesztelődés anyja",Lelk. R77,OMC,1988,http://mokka.hu/mokka/record/MOKKAZ0006414120
"Rolland, Romain",Colas Breugnon,Olcsó R79,Szépirodalmi,1955,http://mokka.hu/mokka/record/MOKKAS0001973387
Rónay Anna,Beatrice. Mária oltalmában,Ifj. R84,Korda,1998,http://mokka.hu/mokka/record/MOKKAW0005293332
Rónay László (szerk.),Virrasztók - antológia,Antol. V90,Vigilia,1985,http://nektar.oszk.hu/hu/manifestation/537823
"Rosa, Giuseppe de SJ","Vallások, szekták és a kereszténység",Vall. R86,Szent István Társ.,1991,http://mokka.hu/mokka/record/MOKKAZ0006278420
"Rossi, Vittoria",Wunderschönes Vicenza. 110 Farbabbildungen,Földr. R87,Gino Rossato,1990,http://tinyurl.com/ct2xnp5
"Rostand, Edmund",Cyrano de Bergerac,Szính. R87,Lampel,1931,http://nektar.oszk.hu/hu/manifestation/1562687
"Rostand, Edmund",Cyrano de Bergerac,Szính. R87,Európa,1957,http://mokka.hu/mokka/record/MOKKAZ0004299328
Roznik Rajnér OFM,Krisztus útján : a lelki élet alapjai,Lelk. R90,Magyar Barát,1944,http://nektar.oszk.hu/hu/manifestation/2879898
Rózsa Huba,Üdvösségközvetítők az Ószövetségben,Bibl. R91,Szent István Társ.,2001,http://mokka.hu/mokka/record/MOKKAZ0006408747
Rózsa Huba - Gál Ferenc,Jézus kereszthalála és feltámadása,Bibl. R91,Szent István Társ.,1982,http://mokka.hu/mokka/record/MOKKAZ0006278148
Rudas László,Materialista világnézet,Fil. R95,Szikra,1949,http://mokka.hu/mokka/record/MOKKAZ0003478350
"Ruppert, Fidelis OSB-Grün, Anselm OSB",Krisztus a testvérben,Lelk. R96,Bencés,1993,http://mokka.hu/mokka/record/MOKKAZ0006310683
"Rybár, Ctibor","Prag. Reiseführer, Informationen, Fakten",Földr. R99,Olympia,1983,http://d-nb.info/205298621
"Ryden, Vassula",Igaz élet Istenben II.,Lelk. R99,Lélek és Élet Alapítvány,1994,http://nektar.oszk.hu/hu/manifestation/109615
Saád Béla,"Zsinat budapesti szemmel, A",Egyhtört. S10,Vigilia,1967,http://mokka.hu/mokka/record/MOKKAS0003753646
"Safrin, Horacy",Sábeszgyertyák mellett,Antol. S10,Garabonciás,1989,http://mokka.hu/mokka/record/MOKKAN0004749825
Salamon Béla,"Hej, színművész",Szính. S12,Kossuth,1957,http://mokka.hu/mokka/record/MOKKAS0000469879
Salamon Z. László OFMCap,Hol Szent Péter sírba téve,"Életr. Péter, Szt apostol","Detti ny., Róma",1975,http://mokka.hu/mokka/record/MOKKAS0000631808
Sallér Géza,Hírességek a szenvedés csúcsain,Életr. Vegyes,szerzői,1988,http://mokka.hu/mokka/record/MOKKAZ0006285766
"Sammaciccia, Bruno","Lancianói oltáriszentség-csoda, A : természettudományos bizonyítékok",Lelk. S13,Ecclesia,1991,http://nektar.oszk.hu/hu/manifestation/3270277
"Sand, George",Rudolstadt grófné,S14,Európa,1978,http://mokka.hu/mokka/record/MOKKAZ0006256414
"Sand, George",Consuelo I-II.,S14,Európa,1978,http://mokka.hu/mokka/record/MOKKAZ0004156844
"Sanders, Jim",Imádságok a Biblia alapján (csak a II. kötet),Ima S14,Krisztus Szeretete Gyülekezet,1998,http://nektar.oszk.hu/hu/manifestation/383745
"Sanders, Jim",Gyermekek imakönyve,Ifj. S14,Krisztus Szeretete Gyülekezet,1994,http://nektar.oszk.hu/hu/manifestation/153212
"Santarelli, Giuseppe",Loreto. A Szent Ház szentélye. Lelki és művészeti útmutató,Műv. S17,,,
Sántha Máté (összeáll.),Szegénységünk kincse,Lelk. Sz46,Prugg,1982,http://mokka.hu/mokka/record/MOKKAS0000690576
"Santini, Alceste",Katolikus kérdés - kommunista kérdés,Egyhtört. S17,Gondolat,1976,http://mokka.hu/mokka/record/MOKKAZ0006274319
"Saposnyikova, Ludmila Vasziljevna","Kékhegyek törzseinek titkai, A",Földr. S17,Kossuth,1974,http://mokka.hu/mokka/record/MOKKAZ0003900609
Sáry Pál,Keresztre feszítés az ókorban. Jogtörténeti tanulmány,Jog S20,Szent István Társ.,2004,http://mokka.hu/mokka/record/MOKKAS0002070382
Sas Andor,"Koronázó város, A",Tört. S21,Madách,1973,http://mokka.hu/mokka/record/MOKKAS0000509001
"Sauer, Erich","Hit versenypályáján, A - Nyerd el az élet koszorúját",Lelk. S23,Evangéliumi,1972,http://mokka.hu/mokka/record/MOKKAS0000627441
Schack Béla (szerk.),"Magyar kereskedő könyve, A I. Kereskedelmi alapismeretek",Egyéb M14,Révai,1907,http://mokka.hu/mokka/record/MOKKAS0000808050
"Schacke, Martin",Törvény és hit,Katek. S24,Evangéliumi,1983,http://mokka.hu/mokka/record/MOKKAS0000668402
"Schlink, M. Basilea","Lelkiismeret tükre, A",Lelk. S31,Nagy Perge Zoltán,1997,http://www.atanaz.hu/biblio/kereso/index.php
"Schlink, M. Basilea",Ő megvigasztal. Bátorítások az év minden napjára,Lelk. S31,Open Art,2001,http://nektar.oszk.hu/hu/manifestation/3474160
"Schlink, M. Basilea",Győzelem a bűn felett,Lelk. S31,Nagy Perge Z.,1994,http://nektar.oszk.hu/hu/manifestation/109323
"Schmid, Margarete (szerk.)",Ma közösen hinni,Katek. S31,OMC,1982,http://tinyurl.com/cas8zaa
"Schmid, Margarete (szerk.)",Ma közösen hinni. 1. Hit-alapszeminárium,Katek. S31,OMC,1982,http://tinyurl.com/c8uhzoj
Schmidt Attila,Gyilkosok és áldozatok,Krimi S31,ILK,1987,http://mokka.hu/mokka/record/MOKKAZ0006282138
Schmidt József (szerk.),Latin-magyar zsebszótár a középiskolák számára. II. Magyar-latin rész,Egyéb L34,Athenaeum,,http://mokka.hu/mokka/record/MOKKAS0001020685
"Schomburgk, Hans","Sátrak Afrikában. Utazások, kutatások, kalandok - hat évtized folyamán",Földr. S35,Gondolat,1963,http://mokka.hu/mokka/record/MOKKAS0000548960
"Schomburgk, Hans","Vadon érverése, A",Olcsó S35,Hírlapkiadó,1957,http://mokka.hu/mokka/record/MOKKAS0000470748
Schöner Magda,Erdélyi János élete és művei,Életr. Erdélyi János,József Műegyetem,1931,http://mokka.hu/mokka/record/MOKKAZ0003313300
Schram Ferenc,Bevezető népénekeinkhez,Lit. S37,Történeti Múz. Rotaprint,1958,http://mokka.hu/mokka/record/MOKKAS0000473057
"Schrijvers, Jos. CSSR",Önátadás,Lelk. S37,"Szalézi Művek, Rákospalota",1940,http://tinyurl.com/d8p9ulm
"Schüch, Ignaz","Lelkipásztorkodástan kézikönyve, A I-II.",Lelkipászt. S40,Győregyházmegye Könyvsajtója,1902,http://mokka.hu/mokka/record/MOKKAS0003345282
"Schulz, Heinz Manfred",Mit csinál a Jóisten egész nap? Gyermekek kérdeznek - szülők válaszolnak,Katek. S39,OMC,1980,http://mokka.hu/mokka/record/MOKKAS0000637133
Schütz Antal,Krisztus,Dogma S40,Szent István Társ.,1944,http://mokka.hu/mokka/record/MOKKAI0009062731
Schütz Antal Piar,Katholikus egyháztörténelem középfokú iskolák számára,Egyhtört. S40,Szent István Társ.,1926,http://nektar.oszk.hu/hu/manifestation/3198157
"Scola, Angelo",Fogadjuk be a valóságot. Gondolatok az egyetem intézményéről,Ped. S43,Szent István Társ.,2003,http://mokka.hu/mokka/record/MOKKAW0005130975
"Scott, Walter","Lammermoori nász, A",S43,Európa,1967,http://mokka.hu/mokka/record/MOKKAZ0004229178
Sebes Tibor (szerk.),"Popzsebkönyv. Popvilág, stílusok és irányzatok, poplexikon",Krimi P85,ILV,1980,http://nektar.oszk.hu/hu/manifestation/685030
"Sejkov, Nyikolaj",Élet és szimmetria,Term. S50,Gondolat,1987,http://mokka.hu/mokka/record/MOKKAZ0006275531
Seregély István,"Mi vendégünk története, A. Hittanregény",Ifj. S51,Szent István Társ.,2003,http://mokka.hu/mokka/record/MOKKAZ0006464475
Seregély István,"Krisztus, az út, az igazság és az élet. Tizenöt év apostoli szolgálatban II.",Homil. S51,Szent István Társ.,2003,http://mokka.hu/mokka/record/MOKKAS0003373558
Seress László,Bonaparte,Tört. S51,Singer és Wolfner,1914,http://nektar.oszk.hu/hu/manifestation/3444036
Seress László,Napoleon I.,Tört. S51,Singer és Wolfner,1914,http://nektar.oszk.hu/hu/manifestation/3444036
"Sesboüé, Bernard",Krisztus pedagógiája. Az alapvető krisztológia elemei,Dogma S52,Vigilia,1997,http://nektar.oszk.hu/hu/manifestation/261883
"Shakarian, Demos","Legboldogabb emberek a földön, A",Lelk. S53,Evangéliumi Iratmisszió,1977,http://mokka.hu/mokka/record/MOKKAS0000597909
